Date,Close/Last,Volume,Open,High,Low
12/07/2022,$146.65,1517013,$145.15,$148.135,$144.75
12/06/2022,$145.53,1336738,$147.96,$148.97,$143.72
12/05/2022,$148.36,970394,$151.79,$152.795,$147.95
12/02/2022,$153.03,1320711,$150.08,$153.14,$147.76
12/01/2022,$151.30,931952,$151.80,$152.94,$149.574
11/30/2022,$150.99,1251411,$147.34,$151.00,$145.14
11/29/2022,$147.93,1138399,$150.34,$150.67,$146.50
11/28/2022,$150.62,1074644,$149.20,$152.155,$148.67
11/25/2022,$150.00,579430,$150.76,$150.78,$148.35
11/23/2022,$150.55,1841882,$149.55,$150.89,$148.95
11/22/2022,$149.55,1592389,$149.52,$151.40,$148.50
11/21/2022,$148.24,1564831,$147.61,$150.01,$146.37
11/18/2022,$147.50,1707915,$149.68,$150.27,$145.59
11/17/2022,$148.31,2472507,$153.10,$153.745,$147.48
11/16/2022,$156.24,5373955,$155.00,$161.73,$150.35
11/15/2022,$183.94,1644297,$184.53,$185.94,$178.33
11/14/2022,$183.78,862921,$186.97,$189.7369,$183.65
11/11/2022,$186.39,765225,$183.29,$187.58,$180.40
11/10/2022,$183.53,1009473,$180.80,$185.265,$180.80
11/09/2022,$175.35,927862,$181.35,$182.07,$175.24
11/08/2022,$182.64,571309,$184.26,$184.73,$180.09
11/07/2022,$183.09,782293,$181.69,$183.45,$178.13
11/04/2022,$181.07,849689,$185.99,$185.99,$178.095
11/03/2022,$184.24,865524,$185.59,$186.40,$183.085
11/02/2022,$186.89,1011848,$189.21,$194.35,$186.74
11/01/2022,$189.28,471705,$191.18,$191.21,$188.38
10/31/2022,$189.92,704942,$190.61,$192.81,$189.46
10/28/2022,$190.67,500525,$188.19,$190.99,$186.74
10/27/2022,$188.08,1141459,$184.39,$189.84,$183.94
10/26/2022,$181.81,573178,$182.28,$183.90,$179.54
10/25/2022,$181.40,709547,$177.05,$181.85,$175.14
10/24/2022,$176.62,799930,$173.50,$176.67,$173.05
10/21/2022,$171.34,826301,$170.59,$172.78,$169.50
10/20/2022,$170.28,551752,$172.39,$173.86,$169.40
10/19/2022,$171.25,908709,$171.81,$174.18,$170.18
10/18/2022,$174.73,691146,$173.23,$175.56,$172.4008
10/17/2022,$169.86,979994,$170.70,$172.1525,$169.11
10/14/2022,$168.57,552243,$172.48,$173.32,$168.20
10/13/2022,$171.58,681993,$166.84,$173.218,$165.98
10/12/2022,$169.32,662925,$169.28,$170.785,$167.52
10/11/2022,$168.86,966463,$166.41,$171.43,$165.99
10/10/2022,$166.25,719832,$162.02,$166.86,$160.84
10/07/2022,$161.32,582783,$163.97,$164.0325,$160.10
10/06/2022,$165.14,671076,$167.80,$168.61,$164.77
10/05/2022,$167.64,690313,$166.27,$169.60,$164.96
10/04/2022,$167.83,721546,$165.55,$168.13,$165.32
10/03/2022,$163.37,862427,$157.25,$163.98,$157.22
09/30/2022,$156.34,574524,$159.00,$159.20,$154.46
09/29/2022,$159.66,404527,$160.86,$161.54,$158.73
09/28/2022,$163.32,673327,$161.08,$164.44,$159.485
09/27/2022,$159.31,750593,$159.19,$162.17,$157.83
09/26/2022,$157.68,899165,$160.89,$161.80,$157.16
09/23/2022,$160.50,1002305,$162.45,$163.49,$157.79
09/22/2022,$164.11,865024,$164.78,$165.17,$162.916
09/21/2022,$165.50,606111,$167.78,$169.43,$165.44
09/20/2022,$165.87,708503,$166.24,$167.10,$164.24
09/19/2022,$168.18,992956,$167.44,$169.68,$165.01
09/16/2022,$166.80,1566534,$166.80,$169.56,$165.7794
09/15/2022,$167.62,1053519,$169.30,$170.58,$166.62
09/14/2022,$170.04,988454,$173.51,$174.0503,$168.08
09/13/2022,$172.83,1005733,$177.59,$179.1951,$172.62
09/12/2022,$181.49,662690,$182.00,$183.63,$180.54
09/09/2022,$180.65,520874,$180.30,$181.96,$179.85
09/08/2022,$180.29,697375,$177.67,$180.59,$177.00
09/07/2022,$178.30,622888,$173.91,$178.725,$173.61
09/06/2022,$173.34,866438,$172.29,$174.78,$170.69
09/02/2022,$171.73,579194,$174.03,$175.08,$170.73
09/01/2022,$172.15,919617,$168.00,$172.54,$167.57
08/31/2022,$168.64,913653,$170.23,$171.735,$168.255
08/30/2022,$170.47,893008,$171.00,$171.45,$168.04
08/29/2022,$170.54,1006405,$171.69,$173.10,$169.2458
08/26/2022,$173.59,867226,$181.27,$181.42,$173.57
08/25/2022,$180.99,1007085,$179.85,$181.34,$177.5901
08/24/2022,$179.91,3623644,$182.79,$185.00,$176.75
08/23/2022,$199.05,1022759,$199.53,$200.49,$197.75
08/22/2022,$198.48,791987,$204.99,$204.99,$198.22
08/19/2022,$207.02,585347,$206.06,$207.18,$205.14
08/18/2022,$207.49,527996,$209.78,$210.23,$205.7701
08/17/2022,$209.98,506560,$207.94,$211.86,$206.665
08/16/2022,$209.60,774043,$205.59,$212.25,$205.59
08/15/2022,$205.33,531988,$201.93,$205.425,$201.03
08/12/2022,$202.53,530357,$197.54,$202.58,$197.18
08/11/2022,$197.42,374749,$196.79,$197.97,$196.06
08/10/2022,$194.69,555088,$196.25,$196.40,$193.395
08/09/2022,$191.77,400018,$194.31,$194.72,$191.69
08/08/2022,$194.29,492583,$194.64,$197.00,$193.88
08/05/2022,$193.42,367683,$190.00,$193.535,$189.82
08/04/2022,$191.56,531398,$194.80,$195.895,$191.51
08/03/2022,$195.27,495446,$196.36,$197.26,$192.825
08/02/2022,$195.02,466222,$195.73,$196.25,$193.56
08/01/2022,$195.99,545106,$192.30,$196.7142,$192.01
07/29/2022,$193.62,519486,$191.27,$194.195,$189.28
07/28/2022,$191.03,774939,$185.33,$191.44,$182.57
07/27/2022,$185.91,877095,$183.41,$186.02,$179.15
07/26/2022,$182.87,727577,$186.00,$186.39,$182.50
07/25/2022,$189.63,408510,$191.85,$192.0552,$188.79
07/22/2022,$191.23,543464,$191.83,$193.025,$190.60
07/21/2022,$189.83,791465,$191.58,$192.00,$187.24
07/20/2022,$192.66,520177,$191.57,$192.83,$188.29
07/19/2022,$190.65,646054,$188.30,$190.92,$186.38
07/18/2022,$185.27,904612,$190.00,$191.01,$184.89
07/15/2022,$188.71,668524,$188.19,$190.00,$186.27
07/14/2022,$186.01,657316,$182.41,$186.37,$182.00
07/13/2022,$185.34,665296,$181.99,$186.45,$180.90
07/12/2022,$183.84,790401,$181.76,$186.3982,$181.76
07/11/2022,$181.75,605585,$182.90,$183.62,$180.62
07/08/2022,$182.90,395161,$184.24,$185.59,$182.31
07/07/2022,$183.99,543906,$182.54,$184.69,$180.85
07/06/2022,$181.77,736023,$182.45,$183.75,$179.02
07/05/2022,$182.31,1107295,$172.35,$182.43,$172.09
07/01/2022,$173.64,784440,$173.40,$177.66,$172.13
06/30/2022,$173.09,1000032,$175.00,$175.77,$171.91
06/29/2022,$176.72,992626,$179.70,$180.10,$175.67
06/28/2022,$178.75,672963,$184.72,$186.225,$177.93
06/27/2022,$183.63,529018,$184.18,$186.00,$182.125
06/24/2022,$183.10,1014870,$179.19,$183.78,$178.65
06/23/2022,$178.63,644060,$176.34,$179.04,$175.1301
06/22/2022,$174.66,887695,$170.75,$175.61,$170.12
06/21/2022,$171.73,753536,$169.75,$173.02,$167.94
06/17/2022,$167.81,1218081,$165.21,$169.58,$164.00
06/16/2022,$165.45,774201,$167.92,$168.4149,$164.24
06/15/2022,$172.29,859151,$172.12,$173.635,$169.00
06/14/2022,$171.48,908379,$172.13,$173.7196,$169.59
06/13/2022,$172.19,1247747,$174.00,$175.83,$171.33
06/10/2022,$179.43,632240,$181.57,$183.31,$178.81
06/09/2022,$184.66,632793,$184.86,$187.94,$184.17
06/08/2022,$185.12,565064,$185.25,$188.93,$184.195
06/07/2022,$186.84,1070436,$187.96,$189.38,$185.46
06/06/2022,$190.74,433176,$191.71,$191.875,$188.79
06/03/2022,$190.73,462858,$189.77,$191.33,$188.97
06/02/2022,$191.09,729345,$188.45,$191.25,$185.895
06/01/2022,$187.66,728569,$191.62,$192.04,$187.29
05/31/2022,$189.86,987482,$191.23,$191.80,$188.25
05/27/2022,$193.05,685662,$190.74,$194.825,$190.66
05/26/2022,$190.90,1286490,$186.45,$191.55,$184.98
05/25/2022,$185.31,1493125,$177.61,$187.26,$177.23
05/24/2022,$180.23,2128629,$175.31,$182.7284,$172.86
05/23/2022,$183.24,1585477,$182.07,$184.7099,$176.78
05/20/2022,$181.89,1919554,$197.55,$197.55,$176.72
05/19/2022,$196.07,683678,$194.60,$199.89,$191.665
05/18/2022,$195.50,1398002,$212.86,$212.86,$192.42
05/17/2022,$216.26,705437,$215.46,$217.35,$211.815
05/16/2022,$213.69,541150,$210.57,$215.75,$208.59
05/13/2022,$211.21,593136,$208.89,$215.73,$208.80
05/12/2022,$208.90,1051759,$201.07,$209.55,$200.53
05/11/2022,$201.07,518672,$202.45,$205.30,$199.685
05/10/2022,$202.90,741750,$204.79,$205.27,$199.40
05/09/2022,$202.64,493513,$200.63,$205.4262,$198.19
05/06/2022,$202.86,794664,$200.25,$203.86,$196.68
05/05/2022,$201.33,754947,$206.84,$207.49,$198.62
05/04/2022,$207.63,912575,$200.95,$207.96,$198.00
05/03/2022,$199.92,853995,$200.68,$201.83,$196.36
05/02/2022,$200.49,733477,$200.49,$202.86,$197.105
04/29/2022,$199.63,894843,$208.57,$209.80,$198.815
04/28/2022,$209.39,2010994,$218.49,$218.49,$204.08
04/27/2022,$224.88,1127281,$224.46,$227.735,$223.2775
04/26/2022,$223.44,840629,$222.37,$226.43,$221.19
04/25/2022,$223.87,803220,$217.73,$224.31,$216.63
04/22/2022,$218.39,498254,$224.47,$224.47,$218.152
04/21/2022,$225.56,412232,$230.55,$231.43,$225.25
04/20/2022,$228.02,586622,$224.96,$229.72,$224.40
04/19/2022,$222.90,561903,$218.84,$223.60,$218.84
04/18/2022,$218.25,603928,$217.38,$221.435,$217.38
04/14/2022,$218.68,513024,$221.00,$222.9589,$218.38
04/13/2022,$220.58,758054,$221.72,$223.075,$219.48
04/12/2022,$221.88,769799,$222.16,$224.86,$220.19
04/11/2022,$220.97,633633,$225.74,$228.34,$220.48
04/08/2022,$225.74,1088580,$217.53,$227.535,$216.21
04/07/2022,$217.58,729538,$211.61,$218.78,$210.88
04/06/2022,$212.83,626517,$210.01,$213.58,$209.01
04/05/2022,$211.73,569959,$210.92,$212.83,$208.74
04/04/2022,$211.92,689054,$207.53,$212.30,$205.94
04/01/2022,$207.48,693447,$207.76,$209.28,$206.24
03/31/2022,$206.96,727798,$211.22,$211.22,$206.91
03/30/2022,$211.82,716778,$214.17,$214.17,$211.66
03/29/2022,$215.45,587320,$212.58,$216.39,$212.125
03/28/2022,$210.49,706110,$215.92,$215.92,$210.07
03/25/2022,$215.58,802930,$216.13,$216.27,$211.72
03/24/2022,$214.67,816960,$213.72,$215.675,$212.32
03/23/2022,$213.34,962123,$208.85,$214.29,$207.17
03/22/2022,$209.40,1203700,$207.79,$211.58,$204.92
03/21/2022,$205.75,888462,$206.40,$207.26,$203.27
03/18/2022,$206.34,1746310,$206.04,$207.69,$200.725
03/17/2022,$208.18,765154,$204.58,$208.31,$203.02
03/16/2022,$207.52,1235792,$205.37,$208.895,$203.065
03/15/2022,$204.27,814798,$201.24,$204.95,$199.51
03/14/2022,$199.17,1229028,$202.71,$204.00,$197.278
03/11/2022,$204.08,527517,$205.58,$207.495,$203.855
03/10/2022,$204.92,613411,$202.02,$205.39,$201.00
03/09/2022,$204.88,776772,$205.49,$207.11,$202.43
03/08/2022,$200.58,963175,$202.98,$205.20,$198.26
03/07/2022,$201.31,1289507,$206.38,$207.06,$200.49
03/04/2022,$206.62,759952,$205.67,$208.1033,$202.48
03/03/2022,$208.27,1063607,$209.75,$210.57,$205.66
03/02/2022,$209.07,1090944,$203.35,$210.75,$201.35
03/01/2022,$201.17,1051125,$204.23,$209.65,$198.45
02/28/2022,$204.48,1040468,$202.00,$204.82,$200.03
02/25/2022,$205.57,693472,$201.90,$206.17,$200.01
02/24/2022,$200.81,1265805,$192.13,$202.04,$190.79
02/23/2022,$196.80,1494003,$207.80,$208.10,$195.75
02/22/2022,$206.76,1313312,$217.90,$217.95,$204.97
02/18/2022,$218.80,933556,$219.84,$221.50,$217.08
02/17/2022,$220.41,983930,$222.37,$223.005,$219.69
02/16/2022,$222.39,1182695,$221.27,$225.78,$218.875
02/15/2022,$222.60,2268036,$216.38,$225.25,$214.40
02/14/2022,$224.28,1495052,$222.99,$225.84,$220.08
02/11/2022,$222.94,1001497,$224.58,$226.88,$221.09
02/10/2022,$222.73,1905138,$223.12,$229.32,$221.36
02/09/2022,$232.18,523538,$231.92,$234.23,$230.42
02/08/2022,$230.20,564122,$226.70,$231.57,$226.06
02/07/2022,$225.94,709934,$228.44,$228.97,$223.93
02/04/2022,$226.99,689101,$231.53,$231.63,$223.34
02/03/2022,$232.49,521542,$235.99,$235.99,$232.17
02/02/2022,$236.68,647258,$235.45,$237.39,$232.41
02/01/2022,$234.80,487558,$231.11,$235.35,$229.21
01/31/2022,$231.51,795967,$226.73,$231.915,$226.00
01/28/2022,$228.22,533732,$223.77,$228.35,$222.31
01/27/2022,$225.11,558511,$227.66,$229.68,$224.94
01/26/2022,$225.12,645303,$232.19,$232.295,$223.79
01/25/2022,$230.18,520379,$229.68,$232.50,$226.24
01/24/2022,$232.81,767469,$221.48,$233.24,$221.48
01/21/2022,$226.15,660528,$229.30,$230.55,$224.94
01/20/2022,$229.33,525012,$236.27,$237.53,$228.57
01/19/2022,$234.34,607336,$239.78,$242.96,$234.10
01/18/2022,$237.91,1077272,$238.17,$239.421,$234.37
01/14/2022,$239.60,391032,$238.98,$241.92,$237.5245
01/13/2022,$241.32,642672,$241.16,$244.20,$240.32
01/12/2022,$237.53,517339,$233.56,$238.035,$233.26
01/11/2022,$232.01,638807,$234.64,$234.81,$230.572
01/10/2022,$234.13,591139,$237.00,$237.00,$231.26
01/07/2022,$238.09,553611,$239.96,$242.1536,$237.32
01/06/2022,$241.65,602533,$237.85,$242.36,$236.56
01/05/2022,$236.45,711790,$237.45,$244.55,$236.35
01/04/2022,$237.05,736902,$236.79,$240.02,$236.515
01/03/2022,$236.78,899833,$240.64,$242.145,$234.87
12/31/2021,$239.88,676062,$237.00,$240.967,$235.215
12/30/2021,$237.52,569530,$241.14,$241.99,$237.465
12/29/2021,$241.03,510397,$238.94,$242.20,$238.365
12/28/2021,$238.13,601197,$236.03,$238.99,$234.90
12/27/2021,$236.50,347578,$233.37,$236.74,$232.21
12/23/2021,$232.13,492798,$234.00,$234.41,$232.00
12/22/2021,$232.79,270092,$229.90,$233.10,$228.95
12/21/2021,$229.57,498324,$229.89,$231.20,$227.78
12/20/2021,$228.39,643118,$230.28,$230.28,$224.22
12/17/2021,$232.82,1546590,$237.92,$237.92,$231.755
12/16/2021,$239.16,820147,$239.73,$242.29,$236.64
12/15/2021,$239.14,535835,$235.39,$239.65,$234.56
12/14/2021,$235.39,791834,$234.17,$236.305,$233.15
12/13/2021,$234.12,913440,$239.75,$240.00,$232.98
12/10/2021,$240.04,716959,$235.42,$240.24,$234.84
12/09/2021,$234.62,551185,$234.43,$236.49,$232.75
12/08/2021,$234.03,665562,$234.68,$235.59,$229.99
12/07/2021,$234.95,762014,$231.88,$236.75,$231.19
12/06/2021,$230.02,657938,$229.99,$233.34,$229.00
12/03/2021,$226.86,543794,$229.165,$231.685,$225.32
12/02/2021,$228.76,838334,$220.27,$230.00,$219.12
12/01/2021,$218.23,649603,$223.64,$226.98,$218.22
11/30/2021,$220.72,918054,$225.60,$228.17,$220.00
11/29/2021,$227.27,376856,$228.36,$230.19,$226.365
11/26/2021,$226.73,334116,$229.42,$229.57,$225.07
11/24/2021,$233.37,360961,$233.60,$234.56,$232.16
11/23/2021,$235.77,405495,$232.51,$235.99,$230.31
11/22/2021,$231.83,544939,$231.21,$233.8927,$229.6516
11/19/2021,$230.00,574362,$231.67,$231.875,$228.27
11/18/2021,$231.92,663693,$232.55,$233.165,$229.00
11/17/2021,$232.55,771262,$237.30,$239.72,$231.39
11/16/2021,$235.69,1585223,$238.78,$239.9147,$230.27
11/15/2021,$241.91,1085420,$240.02,$243.05,$239.50
11/12/2021,$239.04,775980,$239.39,$240.09,$237.20
11/11/2021,$238.45,771465,$234.33,$240.96,$234.33
11/10/2021,$234.77,457707,$233.33,$236.05,$232.47
11/09/2021,$232.39,587843,$228.01,$233.59,$228.01
11/08/2021,$227.91,486784,$229.55,$230.2999,$224.56
11/05/2021,$229.73,491805,$231.22,$232.12,$228.09
11/04/2021,$230.09,543060,$231.01,$232.70,$228.81
11/03/2021,$230.96,635258,$226.72,$232.00,$226.72
11/02/2021,$226.77,397383,$225.09,$228.56,$224.50
11/01/2021,$225.11,733811,$226.29,$228.01,$223.46
10/29/2021,$225.52,586700,$224.92,$228.34,$223.76
10/28/2021,$225.00,1090482,$230.28,$231.82,$220.931
10/27/2021,$230.35,485810,$232.63,$233.80,$230.34
10/26/2021,$232.56,397231,$231.16,$233.53,$229.17
10/25/2021,$230.13,589418,$232.31,$233.3585,$228.625
10/22/2021,$231.97,798882,$233.85,$235.32,$230.85
10/21/2021,$233.71,648280,$227.12,$233.71,$227.12
10/20/2021,$226.66,442165,$224.29,$229.235,$224.29
10/19/2021,$224.14,721057,$224.04,$225.59,$222.24
10/18/2021,$222.52,778771,$216.30,$223.52,$215.69
10/15/2021,$215.43,357194,$216.67,$218.82,$215.42
10/14/2021,$214.86,385350,$211.20,$216.18,$210.32
10/13/2021,$210.32,920732,$212.26,$213.24,$205.50
10/12/2021,$212.01,521463,$213.07,$213.60,$210.61
10/11/2021,$212.12,418520,$214.00,$215.67,$211.96
10/08/2021,$214.15,351489,$213.76,$215.30,$213.08
10/07/2021,$214.50,321361,$212.34,$214.93,$212.34
10/06/2021,$211.30,512580,$207.63,$211.83,$206.33
10/05/2021,$209.02,460722,$208.32,$211.235,$206.49
10/04/2021,$207.17,568769,$207.26,$209.3722,$205.80
10/01/2021,$208.00,642380,$209.53,$209.88,$205.26
09/30/2021,$208.89,864232,$216.03,$216.03,$208.76
09/29/2021,$216.77,740437,$216.13,$218.04,$214.58
09/28/2021,$214.78,686845,$218.25,$219.43,$214.27
09/27/2021,$218.46,571641,$216.85,$220.12,$216.79
09/24/2021,$215.66,464361,$213.885,$215.905,$213.76
09/23/2021,$214.09,496405,$211.87,$215.70,$211.87
09/22/2021,$211.21,881379,$206.325,$212.43,$206.23
09/21/2021,$205.66,585196,$206.51,$206.81,$204.11
09/20/2021,$203.71,444136,$203.01,$204.74,$200.775
09/17/2021,$205.80,667658,$207.21,$208.34,$205.07
09/16/2021,$207.69,518854,$206.08,$208.78,$205.30
09/15/2021,$206.21,528533,$201.34,$206.655,$200.325
09/14/2021,$201.17,471570,$200.03,$201.24,$197.89
09/13/2021,$199.26,542378,$201.41,$201.94,$197.50
09/10/2021,$200.03,359769,$202.19,$203.00,$199.91
09/09/2021,$201.22,631216,$200.71,$202.74,$199.90
09/08/2021,$200.18,573079,$200.25,$200.51,$198.15
09/07/2021,$199.81,574872,$198.60,$201.37,$197.86
09/03/2021,$199.44,699427,$199.68,$201.35,$197.70
09/02/2021,$200.81,492007,$202.52,$202.52,$200.0548
09/01/2021,$201.88,615634,$203.80,$204.59,$199.99
08/31/2021,$202.85,660423,$201.25,$203.80,$200.29
08/30/2021,$201.14,549440,$204.00,$204.34,$201.055
08/27/2021,$203.82,675172,$203.79,$206.62,$203.0062
08/26/2021,$208.82,678954,$211.64,$212.00,$208.00
08/25/2021,$212.24,1032108,$209.47,$212.60,$207.93
08/24/2021,$207.78,1473155,$206.60,$214.67,$205.03
08/23/2021,$207.77,1122303,$210.45,$211.20,$207.64
08/20/2021,$209.68,511547,$208.52,$209.95,$206.79
08/19/2021,$208.37,380717,$205.86,$209.72,$205.53
08/18/2021,$207.62,409321,$207.68,$209.97,$207.08
08/17/2021,$207.77,513739,$210.33,$210.48,$206.08
08/16/2021,$212.26,591271,$205.50,$212.32,$204.62
08/13/2021,$206.43,455454,$209.65,$209.785,$206.36
08/12/2021,$209.30,390381,$212.01,$212.3144,$208.22
08/11/2021,$211.21,438269,$209.21,$211.98,$208.37
08/10/2021,$208.74,408285,$204.21,$209.39,$204.21
08/09/2021,$204.52,512682,$205.08,$205.65,$204.19
08/06/2021,$205.72,521439,$207.40,$207.94,$204.99
08/05/2021,$206.34,825978,$210.68,$211.94,$205.13
08/04/2021,$209.67,495226,$214.13,$215.14,$209.45
08/03/2021,$215.40,441685,$213.10,$217.66,$211.81
08/02/2021,$212.71,515001,$213.19,$213.92,$210.40
07/30/2021,$212.06,434612,$213.47,$215.92,$211.90
07/29/2021,$213.39,452715,$213.21,$213.65,$211.29
07/28/2021,$212.25,496404,$215.69,$216.55,$212.07
07/27/2021,$215.37,703121,$217.69,$217.69,$212.415
07/26/2021,$214.09,419463,$214.88,$215.72,$212.95
07/23/2021,$214.95,360318,$210.58,$215.09,$210.58
07/22/2021,$210.29,450410,$209.86,$210.61,$207.68
07/21/2021,$209.40,620554,$211.06,$212.21,$209.08
07/20/2021,$210.23,477372,$206.70,$211.55,$206.09
07/19/2021,$205.67,602423,$203.05,$206.38,$202.64
07/16/2021,$205.85,467787,$210.13,$210.505,$205.65
07/15/2021,$209.25,547191,$208.40,$210.535,$207.57
07/14/2021,$210.16,619617,$210.05,$210.83,$208.495
07/13/2021,$208.97,689057,$211.04,$212.13,$208.82
07/12/2021,$211.93,379835,$212.44,$213.94,$211.16
07/09/2021,$213.47,653930,$213.05,$213.68,$210.00
07/08/2021,$207.51,661088,$206.87,$209.70,$205.46
07/07/2021,$209.44,689644,$207.43,$209.765,$206.60
07/06/2021,$208.70,540639,$210.40,$210.55,$206.47
07/02/2021,$211.05,522265,$208.93,$211.16,$208.22
07/01/2021,$208.94,611327,$205.81,$209.18,$204.83
06/30/2021,$205.14,569585,$206.22,$207.60,$204.15
06/29/2021,$205.30,574556,$205.00,$207.16,$204.29
06/28/2021,$204.51,548074,$204.07,$204.59,$202.25
06/25/2021,$204.43,675038,$202.17,$205.46,$202.00
06/24/2021,$200.96,527301,$200.71,$201.825,$199.46
06/23/2021,$200.71,699449,$200.00,$201.73,$199.70
06/22/2021,$200.04,448368,$199.06,$201.0407,$197.4218
06/21/2021,$198.47,591792,$195.50,$199.24,$194.76
06/18/2021,$193.33,1006336,$191.72,$194.26,$191.40
06/17/2021,$194.39,1220679,$197.35,$197.5631,$193.23
06/16/2021,$196.92,823895,$200.29,$200.76,$196.73
06/15/2021,$200.66,1136306,$199.24,$200.69,$198.07
06/14/2021,$198.59,793913,$199.06,$200.94,$197.92
06/11/2021,$199.44,812871,$196.35,$200.55,$196.15
06/10/2021,$195.85,925875,$197.37,$197.9699,$194.10
06/09/2021,$197.03,871272,$197.51,$198.86,$195.675
06/08/2021,$197.87,1305753,$193.37,$198.745,$193.37
06/07/2021,$193.01,1111549,$193.76,$195.2762,$191.32
06/04/2021,$192.76,681847,$191.56,$193.06,$188.79
06/03/2021,$191.14,918298,$190.79,$192.80,$188.96
06/02/2021,$191.33,1605372,$195.77,$198.00,$191.04
06/01/2021,$194.65,1884199,$191.50,$195.35,$190.09
05/28/2021,$189.73,702541,$189.56,$191.45,$188.64
05/27/2021,$188.64,1011635,$189.85,$190.28,$187.50
05/26/2021,$189.01,716093,$188.54,$189.5179,$187.42
05/25/2021,$188.00,1146384,$191.47,$191.94,$187.16
05/24/2021,$190.65,1085533,$194.92,$194.93,$190.51
05/21/2021,$194.94,707223,$197.52,$198.50,$194.19
05/20/2021,$196.95,980536,$194.70,$197.985,$193.11
05/19/2021,$194.58,1973176,$199.03,$199.66,$191.67
05/18/2021,$200.04,800864,$204.62,$204.8257,$199.99
05/17/2021,$204.58,825099,$203.91,$204.76,$202.01
05/14/2021,$202.81,602736,$205.76,$206.46,$201.14
05/13/2021,$204.50,479308,$201.27,$205.01,$199.625
05/12/2021,$201.79,735509,$204.75,$205.91,$201.27
05/11/2021,$204.21,741195,$207.93,$207.94,$201.83
05/10/2021,$208.59,999648,$204.81,$210.18,$204.81
05/07/2021,$204.47,392549,$202.90,$204.98,$202.88
05/06/2021,$204.16,513656,$204.19,$204.88,$202.07
05/05/2021,$202.81,486820,$204.11,$204.815,$200.65
05/04/2021,$204.15,714515,$205.01,$205.20,$201.97
05/03/2021,$201.86,780655,$201.34,$203.625,$201.34
04/30/2021,$200.16,544685,$199.89,$202.4672,$199.11
04/29/2021,$200.68,750312,$200.00,$201.535,$198.19
04/28/2021,$197.63,516693,$196.97,$199.27,$196.13
04/27/2021,$197.28,578376,$198.56,$199.1609,$197.06
04/26/2021,$197.14,497749,$199.07,$199.49,$196.32
04/23/2021,$199.75,519670,$200.98,$201.39,$197.27
04/22/2021,$200.30,983161,$199.00,$201.12,$197.15
04/21/2021,$199.87,1220939,$194.45,$202.54,$194.45
04/20/2021,$193.91,1773182,$198.00,$198.52,$190.91
04/19/2021,$192.54,869241,$193.59,$196.17,$192.35
04/16/2021,$192.92,677482,$191.28,$193.17,$190.55
04/15/2021,$189.46,609297,$188.29,$190.20,$188.09
04/14/2021,$187.77,765930,$187.47,$189.49,$187.10
04/13/2021,$187.41,632278,$188.77,$188.91,$185.44
04/12/2021,$188.06,613686,$184.05,$188.53,$184.05
04/09/2021,$183.97,831037,$182.16,$184.46,$181.24
04/08/2021,$180.50,546235,$183.05,$183.05,$179.60
04/07/2021,$182.62,444220,$184.49,$184.73,$181.05
04/06/2021,$183.65,901444,$181.26,$184.47,$180.68
04/05/2021,$183.23,998262,$187.50,$187.80,$182.28
04/01/2021,$185.96,828962,$183.25,$186.785,$181.57
03/31/2021,$183.49,729898,$186.69,$186.77,$183.49
03/30/2021,$186.07,631003,$185.36,$186.92,$182.47
03/29/2021,$185.06,862515,$187.48,$187.91,$183.98
03/26/2021,$187.32,804391,$186.79,$187.68,$184.825
03/25/2021,$185.65,627931,$180.48,$186.51,$179.50
03/24/2021,$181.73,812888,$179.53,$183.72,$179.53
03/23/2021,$179.53,802419,$182.87,$185.13,$179.03
03/22/2021,$182.99,900799,$185.02,$187.33,$180.02
03/19/2021,$186.00,1818873,$182.05,$187.18,$181.445
03/18/2021,$183.73,862388,$181.14,$184.91,$181.14
03/17/2021,$181.96,1094622,$180.77,$183.09,$178.99
03/16/2021,$179.11,987264,$182.59,$182.88,$177.22
03/15/2021,$181.69,961582,$179.06,$181.83,$178.19
03/12/2021,$179.58,1040881,$174.14,$179.75,$173.65
03/11/2021,$173.64,850280,$176.34,$177.44,$173.37
03/10/2021,$176.34,1014613,$173.99,$177.25,$170.91
03/09/2021,$173.05,1141594,$178.01,$178.36,$172.93
03/08/2021,$176.50,1330750,$172.52,$177.695,$171.95
03/05/2021,$171.51,817165,$167.04,$172.105,$165.23
03/04/2021,$165.54,862943,$165.89,$167.83,$162.44
03/03/2021,$165.83,757550,$164.19,$169.08,$164.15
03/02/2021,$164.84,847373,$163.13,$166.245,$161.19
03/01/2021,$162.66,814464,$162.13,$163.74,$161.77
02/26/2021,$160.35,951592,$162.36,$163.31,$160.0316
02/25/2021,$160.67,872186,$166.53,$166.68,$160.05
02/24/2021,$166.15,948799,$166.94,$167.10,$163.46
02/23/2021,$166.19,906173,$169.41,$169.41,$163.85
02/22/2021,$167.70,957918,$165.13,$169.31,$164.50
02/19/2021,$165.98,918323,$167.55,$167.67,$164.05
02/18/2021,$167.55,1584468,$160.02,$167.68,$159.71
02/17/2021,$161.82,1590587,$154.82,$162.93,$154.43
02/16/2021,$155.51,1932960,$151.01,$157.99,$151.01
02/12/2021,$152.81,847132,$154.95,$155.67,$152.66
02/11/2021,$154.46,1538369,$161.00,$161.78,$154.07
02/10/2021,$161.86,974221,$161.77,$163.50,$158.40
